,price,sqft_living,grade,lat,long,min_dist_park,closest_distance_to_top_school,closest_distance_to_great_coffee,closest_distance_to_scientology
5050,475000.0,2110,8,47.7331,-122.18299999999999,2.5679427699599056,0.41129524002190443,12.587078901994593,13.684490346643747
5051,339000.0,2350,9,47.3043,-122.34899999999999,2.320156343820506,15.343145962845181,17.945794385285897,34.59248580461687
5052,600000.0,3270,8,47.7437,-122.287,7.5242223726782855,0.7355635378904107,15.553968717377654,8.54129065902858
5053,397500.0,2220,7,47.5215,-122.348,3.0431151589563354,0.9570137361749407,11.347402454135558,10.51560750032508
5055,460000.0,1760,7,47.6534,-122.12799999999999,4.232308573575427,1.1603383802005658,5.9475460861378275,15.550339446611646
5056,370000.0,2200,7,47.74,-122.34299999999999,6.535028696231683,0.22433473655669245,17.585396710069737,8.925337690324708
5057,250000.0,1550,6,47.5184,-122.366,2.5870484757943975,0.3491138256109924,12.47288740970684,11.12793646611293
5059,430000.0,1040,8,47.6037,-122.307,0.8417321724770077,0.46889350224601417,8.955888436967873,1.9939471466624434
5061,670000.0,1850,8,47.7241,-122.363,3.6641327154897136,1.0740149662955525,17.371909947587806,11.040376332878896
5062,461550.0,2090,7,47.5362,-122.26700000000001,7.762319604870451,0.7252666171642691,7.575068292455387,9.87642263947056
5063,479990.0,2010,8,47.5525,-121.99799999999999,0.9232502125339773,0.31592172924810125,3.445182121016452,25.679414852587843
5064,643000.0,2518,8,47.5894,-122.01700000000001,4.76401840899752,0.9772004537047939,5.757728290617389,23.460158374095307
5065,607000.0,2810,8,47.6796,-122.11399999999999,4.251422929909607,0.4513847350911554,8.73671606379849,17.535328660801166
5066,625000.0,2600,9,47.6223,-122.03200000000001,5.250473645497247,0.29644000306962837,9.17100641597234,22.16901943471782
5067,731100.0,2060,8,47.5245,-122.384,0.9695237639135325,1.1642762909598767,13.975984412082427,10.923263246119653
5068,859000.0,2920,8,47.3809,-122.13,2.2027086179028266,2.4748905496731233,9.43681449632014,29.971126628179288
5069,435000.0,2130,8,47.4381,-122.16,6.800444904972571,5.168672919079608,4.517511347581115,23.35613963655758
5070,465000.0,2290,8,47.3558,-122.29,0.6774504004596231,14.599076972821209,10.7433129533155,28.966411326881502
5071,740000.0,1230,7,47.6947,-122.315,0.92089177045501,0.6980961143410818,12.51571774535526,8.749134305179705
5072,740000.0,2020,9,47.5383,-122.238,1.2350687325949878,0.6295787893909164,6.815269816020152,10.863020453460907
5073,250000.0,1430,7,47.3742,-122.18,1.8879706973746908,6.2742636156310905,7.911668479088461,28.986813227026683
5074,656000.0,2270,7,47.6757,-122.12100000000001,3.0104306455534693,0.48396476426904556,8.067031625445399,16.88089766010797
5075,300000.0,1910,8,47.3891,-122.17200000000001,,5.421098357973866,6.714037533305866,27.710728023157902
5076,643000.0,1780,7,47.7631,-122.02799999999999,3.0329104673168303,4.875787278902751,20.005395227868092,22.32654368628436
5077,311000.0,2690,7,47.3343,-122.05799999999999,1.4511999809860157,2.7383741860738073,16.937574958955697,37.21757187480549
5078,360000.0,1330,7,47.7322,-122.20700000000001,1.558856632619438,1.37501352204119,12.540843790492506,12.525506528864234
5079,475000.0,3060,8,47.7387,-122.337,3.1013590959631965,0.26687651673800233,17.184994210216015,8.97480415947522
5080,469950.0,1760,8,47.7201,-122.301,1.7485954509675643,0.6733538792285173,13.891448087697325,10.950352684818725
5081,240000.0,1570,7,47.4425,-122.333,2.0118854088280003,8.425319799400125,8.502859965494975,19.192137778873906
5082,232000.0,960,6,47.494,-122.304,0.5234460920395861,3.130912468350532,7.232761396117406,13.577085148406702
5083,350000.0,1680,7,47.3248,-122.179,1.9894610465336837,9.379386355581982,13.176369346987057,34.153056324482144
5084,803000.0,1440,7,47.7223,-122.209,2.088159033923253,0.2664643033898741,11.46387531171017,13.294436618494991
5085,355000.0,1960,8,47.4427,-122.126,4.3556137320752635,3.2652911104134263,7.0757534020418955,24.420924555329584
5086,475000.0,1790,7,47.6526,-122.345,1.959140623241212,0.4731321635304833,12.166273163354026,3.568255792707137
5087,823000.0,2560,9,47.5497,-122.145,3.399566740749163,1.2052065030628614,7.9545656100743845,15.503327429707609
5088,395000.0,1010,7,47.6897,-122.354,0.27919190781017117,0.4503386965071033,14.524313082770199,7.50409568789776
5089,499000.0,2560,7,47.7326,-122.34200000000001,1.8174487439633948,0.3255112865013402,16.91960820036814,9.712296334472638
5090,420000.0,1200,7,47.6132,-122.29700000000001,1.92525465653395,0.42093380149147297,8.055782066672327,2.301553412605656
5092,833000.0,2260,9,47.5976,-122.178,2.293501527893619,0.6565322553978106,2.6482467031396193,11.38083679564028
5093,479000.0,2110,8,47.742,-122.105,5.076983634727127,4.324143465885118,14.984094271435543,17.855865796211315
5095,267000.0,1400,6,47.7124,-122.289,2.0291331548536276,0.27715808682154114,12.669816315098295,11.202695983616087
5096,555000.0,1760,7,47.5882,-122.07,0.2770413426752421,0.7761967540468464,5.813085720560979,19.54209079821512
5097,490000.0,2010,8,47.56800000000001,-122.01799999999999,1.6692624038628705,1.0731322285251155,3.524119104812361,23.798207214924037
5098,619000.0,2300,8,47.678000000000004,-122.361,4.453676468589322,0.7095446032578926,14.34136080167794,6.184670544040892
5099,569950.0,2510,7,47.7719,-122.28200000000001,4.985183629271308,1.4520442733214416,18.240036556501003,5.71199912921759
5100,549000.0,1340,7,47.6857,-122.34899999999999,3.660272924842374,0.8261107055532018,13.971748171710175,7.098200943189733
5101,422500.0,1560,7,47.6868,-122.119,2.0833986974735743,0.3636121188174379,9.13535139312273,17.542548739919916
5102,400000.0,3350,7,47.3978,-122.322,3.4052535763460896,10.275404802515112,8.995212175454956,24.161878675865715
5103,692500.0,3710,9,47.5352,-121.868,4.183317877446851,1.070498370611419,2.9108805662001753,35.60049674784815
5104,310000.0,2430,8,47.3779,-122.125,3.4208369868926414,2.3136464182049026,9.939314277879227,30.447599887075228
5105,499900.0,2430,8,47.4972,-122.23299999999999,2.3074229770616435,2.0521125811574774,2.577693236834562,14.903920480520418
5106,492000.0,2100,8,47.647,-122.061,2.677880573259041,1.029789764397997,10.12162344161133,20.289324809334133
5107,460000.0,1880,9,47.5614,-121.899,,0.9592164817365891,6.2459600239394995,32.69086347435081
5108,800000.0,1630,8,47.6452,-122.37100000000001,1.4323473998109597,0.5830477033198134,13.849195504539148,2.645369478176157
5109,832600.0,1640,7,47.6601,-122.33200000000001,0.5982766915735955,0.5992472314872374,11.53549800796758,4.724301074936947
5110,470000.0,2310,8,47.7505,-122.182,2.2048496707421594,2.2843999823119603,14.5233098011216,12.485444752268235
5111,542000.0,1930,8,47.7104,-122.031,4.463286172926653,1.2620872825641722,15.582536176399467,24.400265607039174
5113,308130.0,2300,7,47.4125,-122.33,4.018223714039929,9.235517012627678,8.821964056694153,22.52440871910754
5114,310000.0,1050,7,47.5471,-121.99600000000001,4.363636800040839,0.44058023519799056,3.3956897974639593,25.993250600076507
5115,235000.0,1500,6,47.5027,-122.348,2.0232069677240636,2.535888558019982,10.671399672025771,12.587489233347098
5116,215000.0,1150,6,47.4613,-122.184,5.740352530854019,5.240681060844267,2.8535706515363226,20.21111394404706
5117,210000.0,1920,7,47.2987,-122.366,1.006759033037269,15.233418068183731,19.176941436445748,35.296070482652055
5118,730000.0,3660,10,47.6813,-122.04799999999999,2.366151105795915,1.544671888731588,12.633334671364336,22.2007790609028
5119,245000.0,1720,7,47.3177,-122.182,5.91816236965603,10.138503932322273,13.896896092758402,34.828822545144995
5120,540000.0,2100,8,47.4544,-122.366,0.3326338416328769,6.8752068571958125,11.095029966650145,18.09594124636532
5121,299000.0,2400,8,47.2606,-122.285,1.7785951213258357,20.03652496670072,20.540634573964944,39.54409715581742
5122,510000.0,2540,10,47.6037,-122.04299999999999,5.161331139502229,1.0579679406649851,7.086701193896182,21.371080426203296
5123,198000.0,2080,7,47.3385,-122.28200000000001,5.809719165099406,14.855663751143068,12.213319415620413,30.942315839242422
5125,300000.0,2200,8,47.3131,-122.191,3.862046941315436,10.959693812748458,14.278619853073936,35.11116365022348
5126,528000.0,2140,7,47.6625,-122.178,,0.6604803255949093,4.81054797978257,12.386473562986067
5127,507000.0,3850,9,47.3324,-122.16799999999999,2.926611412550233,8.200903949043559,12.588773546713313,33.64112277458357
5128,770000.0,4270,9,47.5362,-121.874,,0.8235231012580484,3.374471326425409,35.13658698781066
5129,255000.0,1340,7,47.4182,-122.167,1.1783938675653005,5.93786378968213,4.665945835055989,24.991850318453764
5130,220000.0,1100,8,47.3829,-122.322,1.0875941427725893,10.964466184906815,9.961145231630532,25.818453037444797
5131,690700.0,2870,9,47.5405,-122.18700000000001,2.278117719718395,1.1798009484783667,6.94555743130288,13.41393063682508
5132,447000.0,1320,7,47.705,-122.367,4.731377671317993,0.7638378538358357,16.28001438085518,9.197846039906072
5133,755000.0,2150,7,47.6514,-122.369,4.196501661211863,0.691897980125076,13.859114869087149,3.2818074764056644
5134,700000.0,2470,7,47.6365,-122.391,6.692457604375041,0.7785683199639274,15.173985013509752,2.7408727519953002
5135,250000.0,1910,7,47.369,-122.17,2.0747580114214537,5.764728858029027,8.745764385007165,29.812416572385782
5136,320000.0,2130,7,47.3655,-122.027,2.8255530737683645,0.7268397886764607,16.72164422690396,35.778577522954116
5137,565000.0,2240,9,47.5276,-122.161,1.3808339812625001,0.27722879031905656,6.44688954363269,15.835067747631912
5138,754300.0,1800,7,47.6648,-122.35799999999999,5.459812225356691,0.5972951073077074,13.536248983109886,4.722318237115926
5139,650000.0,2160,8,47.7241,-122.369,8.41687501236181,1.4926055747077476,17.709430067663863,11.192817846229016
5140,529888.0,3140,8,47.4866,-122.147,4.268994484114804,1.5801067077494226,4.790755594976579,19.690212730908343
5141,432000.0,1920,8,47.7633,-122.243,0.7089055589798116,3.532227289200134,16.420625682172307,8.149145863723176
5142,235000.0,1050,7,47.2046,-121.99600000000001,5.092943008343627,16.36996291744412,31.148419756780985,52.01627110796519
5144,489000.0,3910,9,47.3766,-122.027,1.75913709379903,0.9035765015918505,16.144441368100356,34.82845384405968
5145,800000.0,3010,8,47.7068,-122.11200000000001,7.778415867463085,0.7707956585680442,11.281687147441986,19.097826865305215
5146,370000.0,1370,7,47.7237,-122.181,3.419959783176303,0.7045108220077883,11.550604423250228,14.529783212838474
5147,436000.0,2080,8,47.7149,-122.235,,0.6793470325350014,11.077379634387201,12.954518839203413
5148,395000.0,2250,7,47.4787,-122.12899999999999,1.5816809169721324,0.6916412241845563,6.089015630620839,21.261365391373506
5149,377691.0,2120,7,47.7621,-122.335,1.757078089320894,0.44069079215470885,19.169090370847705,6.3962517205173155
5150,370000.0,2220,7,47.543,-122.29,0.5499394910461286,0.3335852407004365,9.229071331788662,8.494087262187369
5151,515000.0,1440,8,47.5688,-122.01899999999999,5.307253494445376,1.1889011264871043,3.5691803047688473,23.705423105243344
5153,475000.0,1270,7,47.6848,-122.39200000000001,0.9761616278042765,0.5972807184823167,16.758678939709746,7.318418648706614
5154,420000.0,2480,9,47.4044,-122.208,3.774410626245192,8.285278057003625,4.060188415417622,25.08718074342805
5156,822000.0,2410,9,47.5632,-122.148,7.668170122140273,0.3861753235288666,7.057655453956422,14.65018952529242
5158,485000.0,1570,8,47.6176,-122.044,7.311677984178644,1.0827338609667456,8.633953096825424,21.257802443163452
5159,270000.0,1900,7,47.4406,-122.196,3.944623983978624,7.199948596879102,1.8062171097248438,21.76984318720703
5160,300000.0,2590,8,47.4608,-122.196,3.2065990237490554,6.058905751470546,2.38019714460219,19.79362328128454
5161,878000.0,3810,9,47.5925,-122.05799999999999,1.4793070296826296,0.31586729844441547,5.991916443884415,20.36647827916668
5162,590000.0,2290,9,47.5441,-122.17200000000001,1.3537018057432495,0.6730051025082329,7.677761176758384,14.086965901657026
5163,611900.0,1220,8,47.6703,-122.204,2.206234962817806,0.3013660053561787,5.690596777254946,11.110643409223076
5164,240000.0,1100,7,47.3124,-122.18299999999999,4.868169467044999,10.65610743556533,14.45944328690013,35.36579024221076
5165,395000.0,2810,8,47.3249,-122.18700000000001,2.7440806396248014,9.76456847914843,13.037488750084366,33.9506097079066
5167,200500.0,1280,7,47.4129,-122.209,0.24854667482899342,8.589790031120613,3.124941486270709,24.179003026504223
5168,308000.0,2320,8,47.275,-122.295,0.9786860795981782,19.480154279740535,19.19727778241859,37.8922886359535
5169,290256.0,1720,8,47.3136,-122.344,0.2172768295525573,14.707093767495369,16.8737699393972,33.54358724398199
5170,279950.0,1530,7,47.4483,-122.15799999999999,2.9302015199463205,4.341057954675627,4.753000653965495,22.492902339546664
5171,195000.0,1580,7,47.1958,-122.00299999999999,0.5152472760528731,17.266863249817536,31.7003640917876,52.63137140140358
5172,630000.0,1360,6,47.3359,-122.03299999999999,1.5065309740036747,1.5840611672267955,18.225665955419164,38.12775558637697
5174,478000.0,1640,8,47.5689,-122.006,0.6356222386815312,1.0341430992229368,4.103293739898671,24.655639391575995
5175,835000.0,2520,8,47.5705,-122.381,1.9970676673908185,0.6774807667410928,15.343537221547649,5.960169322924882
5176,639000.0,1400,9,47.695,-122.169,,0.5609898063761831,8.486650574123209,14.835503664073872
5177,623000.0,2300,9,47.6218,-122.03200000000001,4.978816609704688,0.2500599553932019,9.115528922971684,22.167175961084062
5178,220000.0,1900,7,47.5081,-122.266,4.592938834033858,0.49772105431533087,5.240667932623935,12.759448273505603
5179,526000.0,2000,8,47.5443,-122.18,2.918078309827449,0.633811957331183,7.496461569805396,13.581106653234977
5180,243500.0,900,6,47.542,-122.28200000000001,1.6031493712216394,0.26831990912588377,8.761932175100625,8.81403237146733
5181,750000.0,2980,9,47.5445,-122.12,6.208526031374737,1.7235237436202187,6.025757994376118,17.435271157046564
5182,329000.0,1850,7,47.5009,-122.164,5.904359323125848,1.805695251860952,4.164920797672934,17.658200077739295
5183,525000.0,1570,7,47.6275,-122.321,2.2357646759448433,0.8373238428271674,9.853158679270063,1.4685488132786826
5184,190000.0,670,6,47.5546,-122.274,2.040207551020782,0.5930796377358447,9.586945324035144,7.832335054024323
5185,772650.0,2660,7,47.5894,-122.17200000000001,2.6160661613582845,0.16415689313262002,3.660414760824295,12.008643480589397
5186,355000.0,2110,8,47.3875,-122.15299999999999,6.741457652940493,3.999583689925504,7.713333352165282,28.500168910320436
5187,650000.0,1970,8,47.5936,-122.012,1.5245225155608488,1.4079409389094886,6.319446746944586,23.779960784701643
5188,678500.0,1210,7,47.6798,-122.354,2.0463726779291536,1.1786770377768694,13.968986752365387,6.406438352418874
5189,669950.0,2670,9,47.6327,-122.036,4.5420305313506875,1.0911926815945014,10.31214848704562,21.940269404070094
5190,850000.0,3000,10,47.7274,-122.06200000000001,1.038936546190863,1.839888777304516,15.31237429256296,21.457050295381393
5191,572000.0,2200,8,47.6171,-122.02799999999999,3.5166013054067884,0.35560605934898426,8.620264108153886,22.456468290289934
5192,492450.0,1540,8,47.6231,-122.044,1.5954476379081357,0.8892965210075966,9.245180566533298,21.27360144677785
5193,813000.0,2080,8,47.5872,-122.17299999999999,5.487428918618974,0.3841293032401582,3.8634898108505307,11.996893951890653
5194,710000.0,1780,8,47.5796,-122.229,4.465330752742089,1.0701053208708182,5.3601784945356945,8.377710020129566
5195,792500.0,1960,8,47.6423,-122.37,5.009979732860831,0.25574868453688343,13.714232135073667,2.3149601914432094
5196,285900.0,1690,7,47.3859,-122.288,,12.860912648095221,7.897437941550478,25.65434813008489
5197,389000.0,2080,7,47.3733,-122.432,1.2229655436359081,5.60420321890078,17.593880053581557,28.00385383321714
5198,675000.0,2070,8,47.5543,-122.398,0.9939524987938702,1.4329806806773229,16.35804605962238,8.062181987941822
5199,352000.0,760,4,47.4703,-122.07600000000001,2.566069193134791,1.230920051672215,8.208499367320776,24.813324413214286
5201,768500.0,3620,8,47.6069,-122.167,1.7998025353817888,0.7995352608933838,2.2570519943680156,12.07176391301192
5202,500000.0,2330,7,47.7109,-122.323,1.70471240116181,0.5332201110787427,14.190156240326,10.24647441726648
5203,685000.0,1460,7,47.5895,-122.23200000000001,8.066116486039366,2.173487379826022,4.627861652475692,7.7092201912635945
5204,648475.0,2250,8,47.6406,-122.344,1.882129887216039,0.4544519686874813,11.765230421563018,2.3939833548194414
5205,655000.0,2850,7,47.6813,-122.18700000000001,4.447832527408445,1.2808617209994677,6.819961703992137,12.851080554566133
5206,895000.0,2640,8,47.6727,-122.29700000000001,0.7423250463696666,0.6040333382506058,9.929252649364537,6.8064174790351295
5207,195000.0,1310,7,47.2949,-122.285,2.571275947213973,17.496470197989634,16.860682633418403,35.7438750122276
5208,368000.0,2720,9,47.3028,-122.35,2.0221143138273012,15.442792175591237,18.126895738707272,34.76266372463262
5210,335000.0,1990,7,47.7434,-122.10600000000001,2.7800218597523427,4.304399613396025,15.093798756576263,17.716400408495076
5211,250000.0,1170,7,47.3333,-122.266,,14.002788863668899,12.359596447457921,31.67033842153163
5212,278500.0,1390,8,47.2015,-122.005,4.570930473814658,16.619833881205835,31.07983326812111,51.99973920928806
5213,260000.0,1540,7,47.3317,-122.27600000000001,5.144354332444368,14.756709408252743,12.759097839671371,31.7458388604817
5215,239000.0,1280,6,47.4989,-122.302,2.059020755978878,2.70786282824385,7.225044304204746,13.05827535521391
5216,600000.0,2990,8,47.5773,-122.055,0.600565753377758,1.461122806450306,4.297593530476677,20.866089355967677
5217,350000.0,1770,7,47.4192,-122.20100000000001,3.9216421705876128,8.265560417413035,2.718828411170233,23.76282191027256
5218,852500.0,3830,10,47.5837,-121.971,1.8513403119637066,0.7045321712037997,7.100479142055937,26.962783642120144
5219,485000.0,2870,9,47.4471,-122.20700000000001,3.2350061507032115,7.104131024919138,1.2566088320831228,20.754748078042212
5220,299000.0,1520,6,47.7699,-122.335,6.609807127095027,0.37384149169921965,19.88963075296452,5.555400051600404
5221,227450.0,660,5,47.4938,-122.171,4.257441278502976,2.4288260085938904,3.3079451871046035,17.88513356814492
5222,383000.0,1800,7,47.525,-122.37799999999999,0.9680155758392046,0.8184774944787007,13.575741406225678,10.704808184408952
5223,835000.0,3570,9,47.5448,-121.93,23.944149214396514,3.5605229085795225,7.685147414285167,30.827961447674017
5224,760000.0,3050,8,47.621,-122.302,4.5676428258068915,0.6098211687448264,8.395104794648764,2.0278844143061994
5225,532500.0,820,7,47.6842,-122.348,1.0936787757311457,0.8800785362040632,13.821217423320814,6.942913891007637
5226,635000.0,3610,8,47.6306,-121.96799999999999,6.599866968399638,3.8972260647139976,11.430271490320356,27.00453771594001
5227,438500.0,1490,7,47.5772,-122.307,5.040045334385737,0.9574534837315043,9.980547256967414,4.483772757775226
5228,545500.0,1560,7,47.5591,-122.295,4.013100909088069,0.3883028822640395,10.385702365950861,6.6850226303483105
5229,675000.0,1660,7,47.6503,-122.198,4.814779870308412,1.0889450693359006,3.422118976518201,10.470598361720532
5230,450000.0,1180,6,47.6825,-122.391,7.342392861450474,0.8373158234745063,16.582583737002796,7.052139746694725
5231,199999.0,960,5,47.3091,-122.006,5.565290162842159,4.894373136754691,21.71494197079197,41.735859377359404
5232,375000.0,1630,7,47.7104,-122.235,0.7726982665813436,1.1311171260520223,10.60185407598172,12.66720684006435
5233,600000.0,2260,8,47.7713,-122.12899999999999,6.689774515398235,5.144049748414197,17.432246086714397,14.86678547708275
5234,292600.0,1520,7,47.4991,-122.176,2.153224754636808,2.706277202649573,3.322191901809022,17.194255445972185
5236,610000.0,1000,8,47.6629,-122.277,3.0108993879501975,0.3930166714490922,8.077124512086836,6.531389163560254
5237,397450.0,2650,8,47.3693,-122.12899999999999,2.5763179016681312,3.1726688530336586,10.42619148117922,31.134972144896388
5238,382000.0,1750,8,47.7739,-122.274,2.149440800033462,1.9542084020956614,18.231097414905012,5.8079966246193795
5239,370000.0,1770,8,47.7724,-122.36200000000001,1.2228078396392768,0.3058741065117229,21.28089699059276,6.158274209937703
5240,520000.0,1770,8,47.7724,-122.36200000000001,6.22032174844166,0.3058741065117229,21.28089699059276,6.158274209937703
5241,260000.0,770,6,47.76600000000001,-122.32,5.597250206447551,0.4447803209329722,18.926963828160556,5.803314090151416
5242,890000.0,3370,8,47.7698,-122.384,7.262638928761428,1.04653036508281,22.096896950837547,7.421716452384315
5243,344000.0,2130,7,47.7403,-122.318,3.3252829017975514,0.5991535970327846,16.454915176905406,8.65310838899939
5244,205000.0,1050,7,47.4038,-122.20299999999999,4.484222592082252,7.9031797130429755,4.223566892671323,25.286053827937785
5245,379000.0,2803,8,47.3032,-122.306,1.9049927643966134,17.413237343165857,16.532747246182762,34.71522911429328
5246,424240.0,2080,8,47.7035,-122.164,7.596797701837189,0.5941913395189915,9.486765470107363,15.709887707058673
5247,589950.0,2080,8,47.7035,-122.164,4.367525300129962,0.5941913395189915,9.486765470107363,15.709887707058673
5248,582000.0,2120,7,47.6964,-122.4,3.089248474649919,1.0327766473687976,17.87575590517023,8.733066784859489
5249,349000.0,2550,9,47.3081,-122.391,5.339790642815616,13.484386983284118,19.51714834702699,34.4638172606689
5250,658000.0,1290,7,47.6835,-122.199,0.8603037593560249,0.7266339096616863,7.092996816177141,12.275387847507567
5251,294000.0,1790,7,47.5655,-122.363,3.395594280479036,1.7381635764163497,14.318818043570845,6.117589969078112
5252,690000.0,2720,8,47.6931,-122.28299999999999,0.6697350250738324,0.41138924901006596,10.704607761666912,9.297930652283334
5253,600000.0,1040,7,47.6754,-122.359,5.382225556747696,0.6051037679439049,14.079112371415027,5.897504683376737
5254,199990.0,840,6,47.3685,-122.07700000000001,6.271170755085357,2.401854683731752,13.38026910036283,33.25820121120921
5255,220000.0,1650,7,47.4331,-122.291,3.689327825326491,7.795394024514621,5.394961992714346,20.418643264924896
5256,440000.0,2080,8,47.7225,-122.2,1.993167428592416,0.2779877005831076,11.422064773472183,13.690172607960317
5257,439990.0,1540,8,47.5526,-121.999,4.377667885148779,0.29868932296801315,3.3812309200276176,25.60418402397152
5258,815000.0,3880,10,47.5841,-121.971,2.672047078632706,0.660323806510327,7.130977149153553,26.95696608019405
5259,535000.0,1860,8,47.5699,-122.006,5.89659385835021,1.1410082963408792,4.190932923876051,24.632505664805148
5260,215000.0,1280,7,47.2823,-122.333,1.646346044924294,18.05496416740216,19.49188521244126,37.00351939670389
5261,605000.0,3200,8,47.4651,-121.993,5.467923631288558,5.816254640169517,9.045942134194549,30.146666009980365
5262,349900.0,2200,8,47.4624,-122.132,0.5525222222145143,1.8571667594385286,6.180764852502453,22.443263616876862
5263,495000.0,1570,7,47.6942,-122.319,4.377034065013095,0.6492592680047826,12.70522919667605,8.583762719842753
5264,515100.0,2074,8,47.7327,-122.23299999999999,6.341335639623528,1.4298943347085713,12.938609772217806,11.31892159193066
5265,620000.0,2450,9,47.6323,-121.985,2.07202014909027,2.6351458421954974,11.061219699739963,25.746160460517668
5266,657500.0,2520,9,47.6377,-122.04899999999999,5.795706424636593,0.8594746411667497,10.747960835672883,21.028369060270165
5267,250000.0,2190,7,47.4887,-122.223,2.0682339005161796,3.0506109530539525,1.3748286961589355,16.09406297841694
5268,385000.0,2190,7,47.4887,-122.223,3.0111440856278646,3.0506109530539525,1.3748286961589355,16.09406297841694
5269,307000.0,2320,7,47.7413,-121.979,1.0387733593008832,5.14043649263145,20.771233262551885,26.549357234256632
5270,288000.0,1370,7,47.3717,-122.073,3.958773201938147,1.9624574105441033,13.418756688179345,33.137716629436206
5271,226450.0,1730,6,47.3774,-122.236,5.851289769995215,10.334653189099079,7.064179294110446,27.307565930332917
5272,390000.0,1640,7,47.7255,-122.32700000000001,4.121525251798918,1.093542206841788,15.583372454145323,10.332905066220446
5273,350000.0,1300,6,47.5028,-121.77,3.567172426699003,0.8131681742219088,1.534327375141047,43.661954276394724
5274,368000.0,1560,7,47.7312,-122.29799999999999,2.328440819534103,0.9898817447363275,14.774113833266092,9.750244469218318
5275,469000.0,1120,6,47.6688,-122.324,3.3426942185590334,0.4686736443072372,11.411389390883196,5.859532793169956
5276,865000.0,2670,9,47.7601,-122.134,3.577212129545358,3.8705987366486467,16.132481387309163,15.010339784956395
5277,515000.0,3810,8,47.4521,-122.14,,3.0080261367539456,6.108417119053837,22.94909889442373
5278,410000.0,1440,7,47.7296,-122.23200000000001,1.7389735814036398,1.077904596842883,12.586147386930636,11.649548812386515
5279,210000.0,1200,5,47.3375,-122.12299999999999,1.3937767777850154,6.089340132789186,13.536110480670096,34.48110095021248
5280,460000.0,1520,7,47.7226,-122.219,4.09929633326476,0.7326957279654731,11.61342327774474,12.833621230960812
5281,241500.0,2500,8,47.3137,-122.34299999999999,6.674469645958848,14.74303376630876,16.822932337900266,33.52979224897988
5282,322200.0,2010,8,47.3734,-122.119,2.1565460110134724,2.3352847653395523,10.612036592343145,31.106950341354793
5283,279000.0,1210,7,47.5026,-122.234,1.2886094912558501,1.9744128480280954,3.0930351366630173,14.341698120172952
5284,303000.0,1100,6,47.4471,-122.473,1.3340260074963763,2.570561258459227,19.042733769415793,21.22597229261649
5285,420000.0,1050,6,47.6578,-122.39,0.7284244058423996,0.24462917651341765,15.562994445384183,4.497360461227619
5286,249000.0,2120,7,47.451,-122.273,1.6638876503656064,5.5354685734480675,4.169076629496203,18.697193792757695
5287,294950.0,1240,6,47.7277,-122.30799999999999,1.2222546243403682,0.8691737959836257,14.882050259750995,10.067358953098772
5289,335000.0,1270,7,47.69300000000001,-122.361,7.077951335723449,0.34187909858294985,15.163225515897748,7.852596708963085
5291,520000.0,1250,7,47.685,-122.363,1.1908352231804464,0.5996133989817852,14.837735712157512,6.964615136972822
5292,560000.0,1740,8,47.6232,-122.14200000000001,5.495805037886984,0.6972182474721841,3.615065184081237,13.938949253582253
5293,243400.0,1730,7,47.3782,-122.304,1.447115951916878,12.406040470915407,9.337014607174522,26.397175437557713
5294,405000.0,1240,7,47.6614,-122.06,1.2955677017770355,0.9562776900088611,10.772821690161615,20.699825258194448
5295,495000.0,1670,7,47.7001,-122.2,3.7313424509034316,0.748438691635065,8.938157671651389,13.443221061160678
5296,350000.0,2140,8,47.3528,-122.057,3.4689041730859884,2.057726946982903,15.637986075571561,35.550571769229066
5297,368500.0,2530,7,47.4683,-122.26299999999999,0.8486502855408395,3.532085563843672,4.190509079813812,17.023750320577715
5300,430000.0,1710,8,47.7721,-122.29299999999999,3.3691827553114373,1.3640159790793347,18.586691508598932,5.382402418987273
5301,412500.0,1490,7,47.6571,-122.133,0.3888026137708628,0.6154990696184648,5.937755016663993,15.310459331936315
5304,535000.0,2210,8,47.6938,-122.13,1.1032344440931412,0.8595074651552197,9.356086560290386,17.194985550743308
5305,390000.0,1650,8,47.7471,-122.352,2.6498475765859273,0.3554489362317588,18.622767809098846,8.354321272426153
5306,499000.0,1260,7,47.6693,-122.37100000000001,6.709899779996852,0.8273411662756471,14.625830321275474,5.270569054204945
5307,375000.0,1960,7,47.7641,-122.36399999999999,2.611065314563813,0.7209566483643987,20.64828313728104,7.015683078552238
5308,349000.0,1800,8,47.4346,-122.20100000000001,7.243393061897773,7.893800572252772,1.550052922126032,22.20337373885336
5309,635000.0,1940,7,47.6004,-122.195,2.9646569233631603,0.37752335951778865,2.2114201245653673,10.072049438485413
5310,682000.0,2820,9,47.6,-121.977,2.3002923631187993,1.229617299293667,8.176210238111267,26.335664489163342
5311,321027.0,2820,8,47.3186,-122.36399999999999,3.8111451288887666,13.393948422344435,17.314268305822544,33.07837710090765
5313,410000.0,1640,7,47.726000000000006,-122.20299999999999,1.5707416200146405,0.7039001294749277,11.826801484305888,13.246710709583597
5314,449950.0,1560,7,47.6892,-122.319,4.213022732093102,1.0257299459037732,12.351783676779299,8.069136704929623
5315,194990.0,1560,6,47.5335,-122.272,2.2485620743443966,0.41714431590939,7.554954834896941,9.981573960209424
5316,475000.0,1910,7,47.7396,-122.24700000000001,,2.5232016206824883,13.966792124634214,10.116202511664671
